"feature_token","feature_lemma","feature_pos","characteristics","dependency_relation","concept_token","concept_lemma","concept_pos","freq","id"
"art","art","NOUN","Number=Sing","obl","training","train","VERB",16,"art train"
"bands","band","NOUN","Number=Plur","obl","march","march","VERB",2,"band march"
"bands","band","NOUN","Number=Plur","obj","march","march","VERB",4,"band march"
"radio","radio","NOUN","Number=Sing","nsubj","becoming","become","VERB",1,"radio become"
"art","art","NOUN","Number=Sing","nmod","example","example","NOUN",73,"art example"
"art","art","NOUN","Number=Sing","nmod","expert","expert","NOUN",121,"art expert"
"art","art","NOUN","Number=Sing","nmod","terms","term","NOUN",25,"art term"
"art","art","NOUN","Number=Sing","obj","inspired","inspire","VERB",7,"art inspire"
"band","band","NOUN","Number=Sing","nmod","front","front","NOUN",62,"band front"
"band","band","NOUN","Number=Sing","obj","dropped","drop","VERB",3,"band drop"
"arts","art","NOUN","Number=Plur","nmod","pealing","pealing","NOUN",1,"art pealing"
"concert","concert","NOUN","Number=Sing","obj","practices","practices","NOUN",1,"concert practices"
"concert","concert","NOUN","Number=Sing","obl","ready","ready","ADJ",60,"concert ready"
"concert","concert","NOUN","Number=Sing","obl","imagine","imagine","VERB",1,"concert imagine"
"concert","concert","NOUN","Number=Sing","obj","practice","practice","VERB",1,"concert practice"
"concerts","concert","NOUN","Number=Plur","nmod","cycle","cycle","NOUN",2,"concert cycle"
"arts","art","NOUN","Number=Plur","nsubj","came","come","VERB",3,"art come"
"radio","radio","NOUN","Number=Sing","obl","cramp","cramp","VERB",2,"radio cramp"
"radio","radio","NOUN","Number=Sing","nmod","kind","kind","NOUN",76,"radio kind"
"art","art","NOUN","Number=Sing","nmod","filth","filth","NOUN",5,"art filth"
"art","art","NOUN","Number=Sing","nsubj","'r","'r","NOUN",4,"art 'r"
"art","art","NOUN","Number=Sing","nmod","'d","would","NOUN",1,"art would"
"art","art","NOUN","Number=Sing","obj","leaves","leave","VERB",2,"art leave"
"art","art","NOUN","Number=Sing","obl","know","know","VERB",393,"art know"
"radio","radio","NOUN","Number=Sing","obj","locate","locate","VERB",5,"radio locate"
"radio","radio","NOUN","Number=Sing","obl","reach","reach","VERB",148,"radio reach"
"radio","radio","NOUN","Number=Sing","obl","speaking","speak","VERB",1348,"radio speak"
"art","art","NOUN","Number=Sing","nsubj","fart","fart","ADJ",1,"art fart"
"radio","radio","NOUN","Number=Sing","nmod","sarse","sarse","NOUN",7,"radio sarse"
"radio","radio","NOUN","Number=Sing","nmod","nightrider","nightrider","NOUN",9,"radio nightrider"
"radio","radio","NOUN","Number=Sing","obl","laughing","laugh","VERB",48,"radio laugh"
"radio","radio","NOUN","Number=Sing","nmod","dispatcher","dispatcher","NOUN",340,"radio dispatcher"
"art","art","NOUN","Number=Sing","nmod","antithesis","antithesis","NOUN",1,"art antithesis"
"art","art","NOUN","Number=Sing","nmod","failure","failure","NOUN",4,"art failure"
"radio","radio","NOUN","Number=Sing","nmod","hare","hare","NOUN",1,"radio hare"
"radio","radio","NOUN","Number=Sing","nmod","mfp","mfp","NOUN",2,"radio mfp"
"radio","radio","NOUN","Number=Sing","obl","plays","play","VERB",888,"radio play"
"radio","radio","NOUN","Number=Sing","obl","bring","bring","VERB",27,"radio bring"
"band","band","NOUN","Number=Sing","obj","gave","give","VERB",17,"band give"
"radio","radio","NOUN","Number=Sing","nmod","show","show","NOUN",62,"radio show"
"art","art","NOUN","Number=Sing","obj","study","study","VERB",278,"art study"
"art","art","NOUN","Number=Sing","obl","making","make","VERB",21,"art make"
"art","art","NOUN","Number=Sing","nsubj","crucial","crucial","ADJ",1,"art crucial"
"radio","radio","NOUN","Number=Sing","nsubj","broken","broken","ADJ",48,"radio broken"
"art","art","NOUN","Number=Sing","nmod","degree","degree","NOUN",26,"art degree"
"art","art","NOUN","Number=Sing","nmod","temple","temple","NOUN",37,"art temple"
"art","art","NOUN","Number=Sing","obj","want","want","VERB",105,"art want"
"art","art","NOUN","Number=Sing","nmod","essence","essence","NOUN",43,"art essence"
"concert","concert","NOUN","Number=Sing","obl","had","have","VERB",100,"concert have"
"band","band","NOUN","Number=Sing","nmod","strike","strike","NOUN",143,"band strike"
"art","art","NOUN","Number=Sing","obj","find","find","VERB",94,"art find"
"concert","concert","NOUN","Number=Sing","nmod","had","have","VERB",4,"concert have"
"art","art","NOUN","Number=Sing","obl","specialize","specialize","VERB",15,"art specialize"
"arts","art","NOUN","Number=Plur","nsubj","planet","planet","NOUN",1,"art planet"
"arts","art","NOUN","Number=Plur","obj","using","use","VERB",17,"art use"
"art","art","NOUN","Number=Sing","nsubj","created","create","VERB",21,"art create"
"art","art","NOUN","Number=Sing","obl","created","create","VERB",13,"art create"
"arts","art","NOUN","Number=Plur","obl","other","other","ADJ",3,"art other"
"arts","art","NOUN","Number=Plur","obl","addicted","addicte","VERB",2,"art addicte"
"arts","art","NOUN","Number=Plur","obj","martial","martial","VERB",2,"art martial"
"arts","art","NOUN","Number=Plur","obl","shown","show","VERB",1,"art show"
"band","band","NOUN","Number=Sing","obj","strengthens","strengthen","VERB",3,"band strengthen"
"concert","concert","NOUN","Number=Sing","nsubj","'s","be","VERB",326,"concert be"
"band","band","NOUN","Number=Sing","obl","listens","listen","VERB",9,"band listen"
"concert","concert","NOUN","Number=Sing","obl","addie","addie","VERB",6,"concert addie"
"radio","radio","NOUN","Number=Sing","obl","writing","write","VERB",6,"radio write"
"radio","radio","NOUN","Number=Sing","obl","gon","go","VERB",22,"radio go"
"radio","radio","NOUN","Number=Sing","nmod","nojokes","nojoke","NOUN",4,"radio nojoke"
"radio","radio","NOUN","Number=Sing","nsubj","become","become","VERB",18,"radio become"
"radio","radio","NOUN","Number=Sing","nsubj","gets","get","VERB",25,"radio get"
"radio","radio","NOUN","Number=Sing","nsubj","religion","religion","NOUN",6,"radio religion"
"radio","radio","NOUN","Number=Sing","nmod","jokes","joke","NOUN",3,"radio joke"
"band","band","NOUN","Number=Sing","obj","inherit","inherit","VERB",2,"band inherit"
"band","band","NOUN","Number=Sing","obj","conduct","conduct","VERB",8,"band conduct"
"band","band","NOUN","Number=Sing","obl","afraid","afraid","ADJ",29,"band afraid"
"band","band","NOUN","Number=Sing","nmod","kind","kind","NOUN",231,"band kind"
"band","band","NOUN","Number=Sing","obj","wanted","want","VERB",79,"band want"
"band","band","NOUN","Number=Sing","obl","ask","ask","VERB",10,"band ask"
"band","band","NOUN","Number=Sing","obj","conducting","conduct","VERB",5,"band conduct"
"radio","radio","NOUN","Number=Sing","obj","like","like","VERB",83,"radio like"
"band","band","NOUN","Number=Sing","obj","missing","miss","VERB",17,"band miss"
"concerts","concert","NOUN","Number=Plur","obj","played","play","VERB",10,"concert play"
"concert","concert","NOUN","Number=Sing","obl","played","play","VERB",29,"concert play"
"concert","concert","NOUN","Number=Sing","obl","late","late","ADJ",97,"concert late"
"band","band","NOUN","Number=Sing","obl","listen","listen","VERB",158,"band listen"
"radios","radio","NOUN","Number=Plur","obj","fixes","fix","VERB",7,"radio fix"
"band","band","NOUN","Number=Sing","nsubj","white","white","ADJ",6,"band white"
"band","band","NOUN","Number=Sing","obj","put","put","VERB",443,"band put"
"radio","radio","NOUN","Number=Sing","obj","turns","turn","VERB",623,"radio turn"
"radio","radio","NOUN","Number=Sing","nsubj","coming","come","VERB",24,"radio come"
"radios","radio","NOUN","Number=Plur","obl","know","know","VERB",12,"radio know"
"radio","radio","NOUN","Number=Sing","obl","make","make","VERB",58,"radio make"
"art","art","NOUN","Number=Sing","nsubj","excuses","excuse","VERB",1,"art excuse"
"art","art","NOUN","Number=Sing","obl","found","find","VERB",35,"art find"
"band","band","NOUN","Number=Sing","nmod","hat","hat","NOUN",1,"band hat"
"bands","band","NOUN","Number=Plur","obl","comanche","comanche","VERB",8,"band comanche"
"bands","band","NOUN","Number=Plur","nmod","arrows","arrow","NOUN",2,"band arrow"
"art","art","NOUN","Number=Sing","obj","teaching","teach","VERB",39,"art teach"
"radio","radio","NOUN","Number=Sing","obj","get","get","VERB",1208,"radio get"
"art","art","NOUN","Number=Sing","nsubj","free","free","ADJ",5,"art free"
"concerts","concert","NOUN","Number=Plur","obl","go","go","VERB",259,"concert go"
"art","art","NOUN","Number=Sing","obl","expresses","express","VERB",1,"art express"
"art","art","NOUN","Number=Sing","obj","ruin","ruin","VERB",7,"art ruin"
"art","art","NOUN","Number=Sing","obj","ruins","ruin","VERB",1,"art ruin"
"art","art","NOUN","Number=Sing","obl","go","go","VERB",148,"art go"
"band","band","NOUN","Number=Sing","obl","hold","hold","VERB",25,"band hold"
"art","art","NOUN","Number=Sing","nmod","outrage","outrage","NOUN",6,"art outrage"
"art","art","NOUN","Number=Sing","nmod","stories","story","NOUN",10,"art story"
"radio","radio","NOUN","Number=Sing","obl","show","show","VERB",35,"radio show"
"art","art","NOUN","Number=Sing","nmod","lover","lover","NOUN",33,"art lover"
"art","art","NOUN","Number=Sing","obl","read","read","VERB",12,"art read"
"art","art","NOUN","Number=Sing","obj","love","love","VERB",368,"art love"
"art","art","NOUN","Number=Sing","nsubj","has","have","VERB",196,"art have"
"art","art","NOUN","Number=Sing","nsubj","sad","sad","ADJ",3,"art sad"
"concert","concert","NOUN","Number=Sing","obl","took","take","VERB",159,"concert take"
"concert","concert","NOUN","Number=Sing","obj","enjoy","enjoy","VERB",179,"concert enjoy"
"concert","concert","NOUN","Number=Sing","obj","skip","skip","VERB",20,"concert skip"
"concert","concert","NOUN","Number=Sing","nsubj","savoy","savoy","NOUN",1,"concert savoy"
"concert","concert","NOUN","Number=Sing","nmod","criticism","criticism","NOUN",1,"concert criticism"
"art","art","NOUN","Number=Sing","nsubj","unrelated","unrelated","ADJ",3,"art unrelated"
"art","art","NOUN","Number=Sing","obl","live","live","VERB",71,"art live"
"art","art","NOUN","Number=Sing","nmod","tells","tell","VERB",3,"art tell"
"art","art","NOUN","Number=Sing","nmod","points","point","NOUN",3,"art point"
"radio","radio","NOUN","Number=Sing","obl","don","don","NOUN",65,"radio don"
"radio","radio","NOUN","Number=Sing","obl","belong","belong","VERB",11,"radio belong"
"band","band","NOUN","Number=Sing","obl","heard","hear","VERB",155,"band hear"
"radio","radio","NOUN","Number=Sing","obl","washed","washed","VERB",1,"radio washed"
"radio","radio","NOUN","Number=Sing","nmod","lot","lot","NOUN",27,"radio lot"
"radio","radio","NOUN","Number=Sing","nmod","sponsor","sponsor","NOUN",2,"radio sponsor"
"radio","radio","NOUN","Number=Sing","obl","blackballed","blackball","VERB",1,"radio blackball"
"band","band","NOUN","Number=Sing","nsubj","broke","break","VERB",114,"band break"
"bands","band","NOUN","Number=Plur","nsubj","fill","fill","VERB",8,"band fill"
"radio","radio","NOUN","Number=Sing","nmod","touch","touch","NOUN",32,"radio touch"
"radio","radio","NOUN","Number=Sing","obl","listening","listening","VERB",2,"radio listening"
"radio","radio","NOUN","Number=Sing","nmod","chorus","chorus","NOUN",6,"radio chorus"
"radio","radio","NOUN","Number=Sing","obl","got","get","VERB",617,"radio get"
"arts","art","NOUN","Number=Plur","nsubj","flourishing","flourish","VERB",4,"art flourish"
"radio","radio","NOUN","Number=Sing","obj","found","find","VERB",230,"radio find"
"art","art","NOUN","Number=Sing","nmod","sake","sake","NOUN",127,"art sake"
"band","band","NOUN","Number=Sing","iobj","give","give","VERB",35,"band give"
"radio","radio","NOUN","Number=Sing","nmod","barry","barry","NOUN",13,"radio barry"
"radio","radio","NOUN","Number=Sing","obl","gordon","gordon","VERB",1,"radio gordon"
"art","art","NOUN","Number=Sing","nmod","academy","academy","NOUN",91,"art academy"
"band","band","NOUN","Number=Sing","nmod","pipe","pipe","NOUN",2,"band pipe"
"radio","radio","NOUN","Number=Sing","obl","standing","stand","VERB",4,"radio stand"
"band","band","NOUN","Number=Sing","nmod","fellows","fellow","NOUN",5,"band fellow"
"radio","radio","NOUN","Number=Sing","obj","shut","shut","VERB",88,"radio shut"
"art","art","NOUN","Number=Sing","obj","call","call","VERB",362,"art call"
"arts","art","NOUN","Number=Plur","nmod","exhibition","exhibition","NOUN",10,"art exhibition"
"art","art","NOUN","Number=Sing","nsubj","had","have","VERB",26,"art have"
"radio","radio","NOUN","Number=Sing","nsubj","calling","call","VERB",8,"radio call"
"radio","radio","NOUN","Number=Sing","nmod","building","building","NOUN",1,"radio building"
"radio","radio","NOUN","Number=Sing","obj","defend","defend","VERB",3,"radio defend"
"radio","radio","NOUN","Number=Sing","nmod","friends","friend","NOUN",3,"radio friend"
"radio","radio","NOUN","Number=Sing","nsubj","wave","wave","VERB",3,"radio wave"
"radio","radio","NOUN","Number=Sing","nsubj","saying","say","VERB",55,"radio say"
"band","band","NOUN","Number=Sing","nsubj","strikes","strike","VERB",69,"band strike"
"concert","concert","NOUN","Number=Sing","obl","playing","play","VERB",43,"concert play"
"band","band","NOUN","Number=Sing","obj","brought","bring","VERB",61,"band bring"
"arts","art","NOUN","Number=Plur","obj","taught","teach","VERB",125,"art teach"
"art","art","NOUN","Number=Sing","nmod","waste","waste","NOUN",1,"art waste"
"art","art","NOUN","Number=Sing","obl","announce","announce","VERB",1,"art announce"
"art","art","NOUN","Number=Sing","nmod","marriage","marriage","NOUN",6,"art marriage"
"band","band","NOUN","Number=Sing","nsubj","upset","upset","ADJ",1,"band upset"
"art","art","NOUN","Number=Sing","obj","inspire","inspire","VERB",15,"art inspire"
"art","art","NOUN","Number=Sing","obj","studied","study","VERB",237,"art study"
"art","art","NOUN","Number=Sing","nmod","eduction","eduction","NOUN",1,"art eduction"
"concert","concert","NOUN","Number=Sing","obl","went","go","VERB",615,"concert go"
"arts","art","NOUN","Number=Plur","nmod","practice","practice","NOUN",30,"art practice"
"arts","art","NOUN","Number=Plur","obj","practices","practice","VERB",35,"art practice"
"band","band","NOUN","Number=Sing","obl","conspicuous","conspicuous","ADJ",8,"band conspicuous"
"radio","radio","NOUN","Number=Sing","obl","new","new","ADJ",6,"radio new"
"radio","radio","NOUN","Number=Sing","obl","do","do","VERB",131,"radio do"
"radio","radio","NOUN","Number=Sing","nmod","one","one","NOUN",40,"radio one"
"concert","concert","NOUN","Number=Sing","nmod","sing","sing","NOUN",1,"concert sing"
"band","band","NOUN","Number=Sing","obj","strike","strike","VERB",49,"band strike"
"radio","radio","NOUN","Number=Sing","obl","making","make","VERB",30,"radio make"
"radio","radio","NOUN","Number=Sing","nmod","news","news","NOUN",174,"radio news"
"band","band","NOUN","Number=Sing","obj","bring","bring","VERB",156,"band bring"
"concert","concert","NOUN","Number=Sing","nsubj","do","do","VERB",4,"concert do"
"radio","radio","NOUN","Number=Sing","obj","outrun","outrun","VERB",2,"radio outrun"
"art","art","NOUN","Number=Sing","obj","define","define","VERB",20,"art define"
"radio","radio","NOUN","Number=Sing","obj","ripped","rip","VERB",10,"radio rip"
"radio","radio","NOUN","Number=Sing","obj","stole","steal","VERB",124,"radio steal"
"band","band","NOUN","Number=Sing","obj","introduce","introduce","VERB",106,"band introduce"
"band","band","NOUN","Number=Sing","obj","need","need","VERB",295,"band need"
"bands","band","NOUN","Number=Plur","obj","manage","manage","VERB",13,"band manage"
"band","band","NOUN","Number=Sing","obj","promote","promote","VERB",9,"band promote"
"band","band","NOUN","Number=Sing","obj","pick","pick","VERB",80,"band pick"
"radios","radio","NOUN","Number=Plur","obj","turn","turn","VERB",169,"radio turn"
"art","art","NOUN","Number=Sing","nsubj","serious","serious","ADJ",7,"art serious"
"art","art","NOUN","Number=Sing","obj","dust","dust","VERB",65,"art dust"
"radio","radio","NOUN","Number=Sing","obj","broke","break","VERB",63,"radio break"
"radio","radio","NOUN","Number=Sing","obl","sorry","sorry","ADJ",26,"radio sorry"
"art","art","NOUN","Number=Sing","nmod","affront","affront","NOUN",1,"art affront"
"art","art","NOUN","Number=Sing","nmod","majesty","majesty","NOUN",5,"art majesty"
"art","art","NOUN","Number=Sing","obj","takes","take","VERB",22,"art take"
"band","band","NOUN","Number=Sing","nsubj","be","be","VERB",43,"band be"
"art","art","NOUN","Number=Sing","nmod","doctor","doctor","NOUN",1,"art doctor"
