"feature_token","feature_lemma","feature_pos","characteristics","dependency_relation","concept_token","concept_lemma","concept_pos","freq","id"
"shows","show","NOUN","Number=Plur","nmod","radio","radio","NOUN",1,"radio show"
"warfare","warfare","NOUN","Number=Sing","nmod","art","art","NOUN",103,"art warfare"
"marching","march","VERB","VerbForm=Ger","amod","band","band","NOUN",468,"band march"
"noisemakers","noisemaker","NOUN","Number=Plur","nmod","band","band","NOUN",3,"band noisemaker"
"armed","armed","ADJ","Degree=Pos","amod","radio","radio","NOUN",99,"radio armed"
"c.o","c.o","NOUN","Number=Sing","obj","radio","radio","VERB",5,"radio c.o"
"services","service","NOUN","Number=Plur","nmod","radio","radio","NOUN",3,"radio service"
"little","little","ADJ","Degree=Pos","amod","concert","concert","NOUN",136,"concert little"
"rich","rich","ADJ","Degree=Pos","amod","art","art","NOUN",19,"art rich"
"colour","colour","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art colour"
"good","good","ADJ","Degree=Pos","amod","radio","radio","NOUN",66,"radio good"
"prizes","prize","NOUN","Number=Plur","nmod","art","art","NOUN",4,"art prize"
"ritchie","ritchie","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio ritchie"
"papers","papers","NOUN","Number=Plur","obj","radio","radio","NOUN",1,"radio papers"
"spanish","spanish","ADJ","Degree=Pos","amod","radio","radio","NOUN",89,"radio spanish"
"haven","have","NOUN","Number=Sing","nsubj","concert","concert","NOUN",7,"concert have"
"postimpressionist","postimpressionist","ADJ","Degree=Sup","amod","art","art","NOUN",2,"art postimpressionist"
"em","em","NOUN","Number=Sing","nmod","concert","concert","NOUN",3,"concert em"
"hours","hour","NOUN","Number=Plur","nmod","concert","concert","NOUN",5,"concert hour"
"outcast","outcast","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band outcast"
"fucking","fuck","VERB","VerbForm=Ger","amod","radio","radio","NOUN",76,"radio fuck"
"long","long","ADJ","Degree=Pos","amod","concert","concert","NOUN",2,"concert long"
"marseille","marseille","NOUN","Number=Sing","nmod","concert","concert","NOUN",2,"concert marseille"
"aesthetics","aesthetic","NOUN","Number=Plur","nmod","art","art","NOUN",1,"art aesthetic"
"shortwave","shortwave","ADJ","Degree=Pos","amod","radio","radio","NOUN",189,"radio shortwave"
"message","message","NOUN","Number=Sing","obj","radio","radio","VERB",17,"radio message"
"noble","noble","ADJ","Degree=Pos","amod","art","art","NOUN",112,"art noble"
"nature","nature","NOUN","Number=Sing","nsubj","art","art","NOUN",1,"art nature"
"live","live","ADJ","Degree=Pos","amod","concert","concert","NOUN",98,"concert live"
"lost","lost","VERB","Tense=Past|VerbForm=Part","amod","art","art","NOUN",231,"art lost"
"cinema","cinema","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band cinema"
"point","point","NOUN","Number=Sing","nmod","band","band","NOUN",3,"band point"
"beautiful","beautiful","ADJ","Degree=Pos","amod","art","art","NOUN",118,"art beautiful"
"feld","feld","ADJ","Degree=Pos","amod","radio","radio","NOUN",1,"radio feld"
"isjust","isjust","ADJ","Degree=Pos","amod","radio","radio","NOUN",1,"radio isjust"
"radio","radio","NOUN","Number=Sing","nsubj","radio","radio","NOUN",10,"radio radio"
"beginning","beginning","VERB","VerbForm=Ger","amod","radio","radio","NOUN",1,"radio beginning"
"way","way","NOUN","Number=Sing","nmod","radio","radio","NOUN",62,"radio way"
"robbers","robber","NOUN","Number=Plur","nmod","band","band","NOUN",47,"band robber"
"terrorists","terrorist","NOUN","Number=Plur","nmod","band","band","NOUN",39,"band terrorist"
"position","position","NOUN","Number=Sing","obj","radio","radio","VERB",38,"radio position"
"plain","plain","ADJ","Degree=Pos","amod","band","band","NOUN",59,"band plain"
"roosevelt","roosevelt","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band roosevelt"
"abstract","abstract","ADJ","Degree=Pos","amod","art","art","NOUN",186,"art abstract"
"century","century","NOUN","Number=Sing","nmod","art","art","NOUN",29,"art century"
"national","national","ADJ","Degree=Pos","amod","arts","art","NOUN",16,"art national"
"female","female","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band female"
"english","english","ADJ","Degree=Pos","amod","bands","band","NOUN",29,"band english"
"brothers","brother","NOUN","Number=Plur","nmod","band","band","NOUN",583,"band brother"
"pirates","pirate","NOUN","Number=Plur","nmod","band","band","NOUN",133,"band pirate"
"ayukawa","ayukawa","NOUN","Number=Sing","nsubj","band","band","NOUN",1,"band ayukawa"
"tuning","tune","VERB","VerbForm=Ger","amod","radio","radio","NOUN",32,"radio tune"
"bare","bare","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band bare"
"bottom","bottom","NOUN","Number=Sing","nmod","bands","band","NOUN",1,"band bottom"
"best","best","ADJ","Degree=Sup","amod","band","band","NOUN",407,"band best"
"australia","australia","NOUN","Number=Sing","nmod","band","band","NOUN",6,"band australia"
"ancient","ancient","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band ancient"
"warriors","warrior","NOUN","Number=Plur","nmod","band","band","NOUN",36,"band warrior"
"royal","royal","ADJ","Degree=Pos","amod","band","band","NOUN",19,"band royal"
"start","start","NOUN","Number=Sing","obl","concert","concert","NOUN",2,"concert start"
"hall","hall","NOUN","Number=Sing","nmod","concert","concert","NOUN",87,"concert hall"
"up","up","ADJ","Degree=Pos","amod","band","band","NOUN",15,"band up"
"grassland","grassland","NOUN","Number=Sing","nmod","band","band","NOUN",1,"band grassland"
"male","male","ADJ","Degree=Pos","amod","radio","radio","NOUN",56,"radio male"
"little","little","ADJ","Degree=Pos","amod","band","band","NOUN",950,"band little"
"manly","manly","ADJ","Degree=Pos","amod","arts","art","NOUN",6,"art manly"
"report","report","NOUN","Number=Sing","nmod","radio","radio","NOUN",11,"radio report"
"modest","modest","ADJ","Degree=Sup","amod","concert","concert","NOUN",6,"concert modest"
"municipal","municipal","ADJ","Degree=Pos","amod","band","band","NOUN",29,"band municipal"
"workin","workin","NOUN","Number=Sing","nmod","radio","radio","NOUN",1,"radio workin"
"bitch","bitch","NOUN","Number=Sing","nmod","radio","radio","NOUN",15,"radio bitch"
"b","benefit","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art benefit"
"middle","middle","ADJ","Degree=Pos","amod","band","band","NOUN",16,"band middle"
"radio","radio","NOUN","Number=Sing","nmod","radio","radio","NOUN",23,"radio radio"
"era","era","NOUN","Number=Sing","nmod","art","art","NOUN",4,"art era"
"images","image","NOUN","Number=Plur","obl","radio","radio","VERB",2,"radio image"
"way","way","NOUN","Number=Sing","nsubj","art","art","NOUN",6,"art way"
"such","such","ADJ","Degree=Pos","amod","art","art","NOUN",64,"art such"
"documentary","documentary","NOUN","Number=Sing","obl","art","art","NOUN",1,"art documentary"
"fantasy","fantasy","NOUN","Number=Sing","obl","art","art","NOUN",1,"art fantasy"
"assholes","asshole","NOUN","Number=Plur","nmod","band","band","NOUN",8,"band asshole"
"gourmet","gourmet","NOUN","Number=Sing","nmod","concert","concert","NOUN",1,"concert gourmet"
"amazing","amazing","ADJ","Degree=Pos","amod","concert","concert","NOUN",7,"concert amazing"
"toquinho","toquinho","NOUN","Number=Sing","nmod","concerts","concert","NOUN",1,"concert toquinho"
"second","second","ADJ","Degree=Pos|NumType=Ord","amod","band","band","NOUN",34,"band second"
"francisco","francisco","NOUN","Number=Sing","nmod","band","band","NOUN",5,"band francisco"
"figurative","figurative","ADJ","Degree=Pos","amod","art","art","NOUN",23,"art figurative"
"little","little","ADJ","Degree=Pos","amod","art","art","NOUN",129,"art little"
"germany","germany","NOUN","Number=Sing","nmod","bands","band","NOUN",20,"band germany"
"noise","noise","NOUN","Number=Sing","nmod","art","art","NOUN",4,"art noise"
"uhf","uhf","ADJ","Degree=Pos","amod","radio","radio","NOUN",1,"radio uhf"
"stare","stare","NOUN","Number=Sing","nmod","art","art","NOUN",5,"art stare"
"right","right","NOUN","Number=Sing","nmod","band","band","NOUN",29,"band right"
"footwork","footwork","NOUN","Number=Sing","nmod","art","art","NOUN",5,"art footwork"
"sacred","sacred","ADJ","Degree=Pos","amod","art","art","NOUN",41,"art sacred"
"firebending","firebending","NOUN","Number=Sing","nmod","art","art","NOUN",5,"art firebending"
"ancient","ancient","ADJ","Degree=Pos","amod","art","art","NOUN",607,"art ancient"
"unique","unique","ADJ","Degree=Pos","amod","art","art","NOUN",15,"art unique"
"stealth","stealth","NOUN","Number=Sing","nmod","art","art","NOUN",6,"art stealth"
"shots","shot","NOUN","Number=Plur","nmod","band","band","NOUN",2,"band shot"
"wrist","wrist","ADJ","Degree=Sup","amod","band","band","NOUN",15,"band wrist"
"ball","ball","NOUN","Number=Sing","nmod","band","band","NOUN",22,"band ball"
"seduction","seduction","NOUN","Number=Sing","nmod","art","art","NOUN",132,"art seduction"
"high","high","ADJ","Degree=Pos","amod","band","band","NOUN",134,"band high"
"motherboy","motherboy","NOUN","Number=Sing","nsubj","band","band","NOUN",3,"band motherboy"
"heavy","heavy","ADJ","Degree=Pos","amod","band","band","NOUN",121,"band heavy"
"narrator","narrator","NOUN","Number=Sing","nsubj","band","band","NOUN",1,"band narrator"
"killers","killer","NOUN","Number=Plur","nmod","concert","concert","NOUN",1,"concert killer"
"hour","hour","NOUN","Number=Sing","obl","radioed","radio","VERB",2,"radio hour"
"tow","tow","NOUN","Number=Sing","nmod","radio","radio","NOUN",2,"radio tow"
"case","case","NOUN","Number=Sing","nmod","radio","radio","NOUN",26,"radio case"
"hearing","hear","NOUN","Number=Sing","nsubj","concert","concert","NOUN",9,"concert hear"
"ricky","ricky","ADJ","Degree=Pos","amod","concert","concert","NOUN",13,"concert ricky"
"event","event","NOUN","Number=Sing","nmod","art","art","NOUN",1,"art event"
"friendof","friendof","ADJ","Degree=Pos","amod","art","art","NOUN",1,"art friendof"
"indistinct","indistinct","ADJ","Degree=Pos","amod","radio","radio","NOUN",302,"radio indistinct"
"dad","dad","NOUN","Number=Sing","nsubj","band","band","NOUN",48,"band dad"
"committee","committee","NOUN","Number=Sing","obl","art","art","NOUN",17,"art committee"
"comittee","comittee","NOUN","Number=Sing","obl","art","art","NOUN",1,"art comittee"
"radio","radio","NOUN","Number=Sing","obl","radio","radio","NOUN",5,"radio radio"
"indistinct","indistinct","ADJ","Degree=Sup","amod","radio","radio","NOUN",73,"radio indistinct"
"music","music","NOUN","Number=Sing","nsubj","radio","radio","NOUN",9,"radio music"
"alone","alone","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band alone"
"major","major","ADJ","Degree=Pos","amod","art","art","NOUN",117,"art major"
"last","last","ADJ","Degree=Pos","amod","art","art","NOUN",12,"art last"
"magic","magic","NOUN","Number=Sing","nsubj","art","art","NOUN",22,"art magic"
"living","living","NOUN","Number=Sing","nmod","art","art","NOUN",42,"art living"
"korean","korean","ADJ","Degree=Pos","amod","band","band","NOUN",6,"band korean"
"'t","ot","ADJ","Degree=Sup","amod","art","art","NOUN",30,"art ot"
"related","related","ADJ","Degree=Pos","amod","band","band","NOUN",1,"band related"
"dancing","dancing","NOUN","Number=Sing","nmod","art","art","NOUN",24,"art dancing"
"natural","natural","ADJ","Degree=Pos","amod","art","art","NOUN",10,"art natural"
"new","new","ADJ","Degree=Pos","amod","bands","band","NOUN",144,"band new"
"descent","descent","NOUN","Number=Sing","obj","radio","radio","NOUN",1,"radio descent"
"mirs","mirs","NOUN","Number=Plur","nsubj","radio","radio","NOUN",1,"radio mirs"
"adventurers","adventurer","NOUN","Number=Plur","nmod","band","band","NOUN",37,"band adventurer"
"people","people","NOUN","Number=Plur","nmod","radios","radio","NOUN",7,"radio people"
"more","more","ADJ","Degree=Cmp","amod","radios","radio","NOUN",46,"radio more"
"free","free","ADJ","Degree=Pos","amod","radios","radio","NOUN",19,"radio free"
"beloved","beloved","ADJ","Degree=Pos","amod","radio","radio","NOUN",3,"radio beloved"
"nyanza","nyanza","NOUN","Number=Sing","nmod","radio","radio","NOUN",2,"radio nyanza"
"gitarama","gitarama","NOUN","Number=Sing","nmod","radio","radio","NOUN",2,"radio gitarama"
"pathetic","pathetic","ADJ","Degree=Pos","amod","band","band","NOUN",32,"band pathetic"
"mysticism","mysticism","NOUN","Number=Sing","nmod","arts","art","NOUN",5,"art mysticism"
"secret","secret","ADJ","Degree=Pos","amod","arts","art","NOUN",7,"art secret"
"contemporary","contemporary","ADJ","Degree=Pos","amod","art","art","NOUN",312,"art contemporary"
"primitive","primitive","ADJ","Degree=Pos","amod","art","art","NOUN",31,"art primitive"
"inner","inner","ADJ","Degree=Pos","amod","arts","art","NOUN",4,"art inner"
"dick","dick","NOUN","Number=Sing","nmod","band","band","NOUN",3,"band dick"
"fucking","fuck","VERB","Tense=Pres|VerbForm=Part","amod","band","band","NOUN",6,"band fuck"
"ratt","ratt","ADJ","Degree=Pos","amod","concert","concert","NOUN",5,"concert ratt"
"slow","slow","ADJ","Degree=Pos","amod","band","band","NOUN",9,"band slow"
"old","old","ADJ","Degree=Pos","amod","band","band","NOUN",335,"band old"
"trapnest","trapnest","ADJ","Degree=Sup","amod","concert","concert","NOUN",4,"concert trapnest"
"ls","ls","NOUN","Number=Plur","nmod","art","art","NOUN",2,"art ls"
"amartial","amartial","ADJ","Degree=Pos","amod","arts","art","NOUN",1,"art amartial"
"favorite","favorite","ADJ","Degree=Pos","amod","band","band","NOUN",574,"band favorite"
"other","other","ADJ","Degree=Pos","amod","bands","band","NOUN",437,"band other"
"great","great","ADJ","Degree=Pos","amod","bands","band","NOUN",119,"band great"
"american","american","ADJ","Degree=Pos","amod","bands","band","NOUN",41,"band american"
"early","early","ADJ","Degree=Pos","amod","bands","band","NOUN",8,"band early"
"bloated","bloated","VERB","Tense=Past|VerbForm=Part","amod","concerts","concert","NOUN",3,"concert bloated"
"minutes","minute","NOUN","Number=Plur","nmod","concerts","concert","NOUN",3,"concert minute"
"big","big","ADJ","Degree=Pos","amod","concerts","concert","NOUN",13,"concert big"
"unknown","unknown","ADJ","Degree=Pos","amod","band","band","NOUN",19,"band unknown"
"lousy","lousy","ADJ","Degree=Pos","amod","band","band","NOUN",15,"band lousy"
"pistols","pistol","NOUN","Number=Plur","obl","art","art","NOUN",3,"art pistol"
"pistols","pistol","NOUN","Number=Plur","nmod","bands","band","NOUN",5,"band pistol"
"london","london","ADJ","Degree=Pos","amod","bands","band","NOUN",4,"band london"
"american","american","ADJ","Degree=Pos","amod","band","band","NOUN",146,"band american"
"bands","band","NOUN","Number=Plur","obl","band","band","NOUN",3,"band band"
"sensational","sensational","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band sensational"
"ramones","ramone","NOUN","Number=Plur","nsubj","band","band","NOUN",3,"band ramone"
"scene","scene","NOUN","Number=Sing","nmod","bands","band","NOUN",5,"band scene"
"best","best","ADJ","Degree=Sup","amod","bands","band","NOUN",94,"band best"
"craziest","craziest","ADJ","Degree=Sup","amod","band","band","NOUN",4,"band craziest"
"history","history","NOUN","Number=Sing","nmod","band","band","NOUN",28,"band history"
"rough","rough","ADJ","Degree=Pos","amod","bands","band","NOUN",3,"band rough"
"flag","flag","NOUN","Number=Sing","nmod","bands","band","NOUN",5,"band flag"
"phenomenal","phenomenal","ADJ","Degree=Pos","amod","band","band","NOUN",5,"band phenomenal"
"official","official","ADJ","Degree=Pos","amod","band","band","NOUN",3,"band official"
"threat","threat","NOUN","Number=Sing","nmod","bands","band","NOUN",3,"band threat"
"many","many","ADJ","Degree=Pos","amod","bands","band","NOUN",142,"band many"
"country","country","NOUN","Number=Sing","obl","band","band","NOUN",3,"band country"
"huge","huge","ADJ","Degree=Pos","amod","band","band","NOUN",18,"band huge"
"influential","influential","ADJ","Degree=Pos","amod","band","band","NOUN",24,"band influential"
"black","black","ADJ","Degree=Pos","amod","band","band","NOUN",131,"band black"
"hard","hard","ADJ","Degree=Pos","amod","band","band","NOUN",21,"band hard"
"dc","dc","ADJ","Degree=Pos","amod","bands","band","NOUN",3,"band dc"
"seattle","seattle","NOUN","Number=Sing","nmod","band","band","NOUN",11,"band seattle"
"sort","sort","NOUN","Number=Sing","nmod","band","band","NOUN",5,"band sort"
"inspired","inspire","VERB","Tense=Past|VerbForm=Part","amod","bands","band","NOUN",3,"band inspire"
"inspired","inspired","ADJ","Degree=Pos","amod","bands","band","NOUN",3,"band inspired"
"rancid","rancid","NOUN","Number=Sing","nmod","bands","band","NOUN",3,"band rancid"
"blink","blink","NOUN","Number=Sing","nmod","bands","band","NOUN",3,"band blink"
"day","day","NOUN","Number=Sing","nmod","bands","band","NOUN",3,"band day"
"favourite","favourite","ADJ","Degree=Pos","amod","band","band","NOUN",145,"band favourite"
"visual","visual","ADJ","Degree=Pos","amod","arts","art","NOUN",55,"art visual"
"enters","enter","NOUN","Number=Plur","nmod","band","band","NOUN",3,"band enter"
"iorque","iorque","ADJ","Degree=Pos","amod","bands","band","NOUN",2,"band iorque"
"courtship","courtship","NOUN","Number=Sing","nmod","art","art","NOUN",9,"art courtship"
"real","real","ADJ","Degree=Pos","amod","concerts","concert","NOUN",1,"concert real"
"danish","danish","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band danish"
"ready","ready","ADJ","Degree=Pos","amod","bands","band","NOUN",1,"band ready"
